player_id,goals,assists,minutes_played
182713,0,0,1
182718,1,0,2238
182720,2,9,4868
182722,0,1,19703
182752,0,2,516
182811,0,0,699
182813,0,0,42
182814,0,0,237
182816,2,13,6060
182870,1,3,5556
182875,5,1,14772
182877,104,63,24002
182879,0,0,702
182882,3,1,3589
182887,1,7,2320
182889,26,15,12200
182891,0,0,15210
182893,32,25,20737
182894,5,8,13122
182898,0,1,487
182903,0,0,23
182904,14,9,26335
182906,0,3,28261
182909,0,0,743
182910,2,3,1412
182912,3,3,1443
182913,47,34,31440
182916,39,9,9822
182923,13,10,23047
182932,117,66,33453
182936,5,10,21776
182956,0,0,349
182962,0,0,350
182963,8,9,6971
182991,2,0,444
183029,0,0,19
183031,3,0,17128
183120,35,29,13286
183137,0,0,171
183142,0,0,4
183152,3,0,544
183161,3,1,3866
183166,0,0,810
183204,0,0,90
183233,0,1,839
183247,1,1,1182
183282,0,0,248
183283,0,0,88
183284,0,0,1493
183286,0,1,544
183288,4,30,26143
183291,2,7,4223
183293,1,2,1786
183298,15,7,3996
183299,10,2,2576
183301,0,0,360
183302,0,0,284
183318,10,1,15569
183321,4,8,9682
183334,28,17,6538
183383,31,23,16931
183397,55,26,20710
183436,6,1,1303
183494,0,7,9466
183499,2,2,589
183510,2,3,2188
183538,0,0,1614
183614,3,2,779
183646,2,3,2610
183647,6,10,25906
183720,53,28,14637
183744,0,0,311
183771,0,0,507
183780,2,8,4813
183793,0,0,154
183836,18,18,7695
183841,1,3,4726
183943,0,1,892
183945,10,15,11106
184071,0,0,108
184123,0,0,64
184129,3,2,1472
184133,0,0,23
184171,1,0,41
184204,0,1,52
184218,0,0,299
184243,1,2,8435
184260,2,1,645
184299,7,3,4573
184309,3,0,816
184310,1,0,806
184381,1,0,421
184398,9,4,10171
184440,15,14,7869
184444,0,0,238
184473,0,5,1282
184491,11,12,5538
184528,3,4,11948
184534,5,3,8908
184573,5,7,24754
184575,1,0,1573
184672,33,15,9807
184684,1,1,1918
184767,3,5,15947
184779,2,2,5485
184816,113,26,20941
184885,14,4,4671
184892,108,70,26117
184894,15,29,21344
184915,0,1,757
184917,0,1,906
184922,4,2,5391
184928,41,7,9564
184930,0,0,132
184932,1,3,2588
184935,43,13,9601
184948,13,1,2076
184953,0,0,31
184954,0,0,172
184961,0,0,90
184992,9,6,7248
185024,9,13,22431
185026,3,1,2571
185028,1,6,5462
185077,81,77,21848
185147,1,0,180
185164,11,16,11761
185166,0,0,31
185191,4,2,1962
185237,2,7,2924
185245,99,41,20489
185342,8,26,13618
185354,0,0,144
185400,4,1,747
185427,0,0,341
185566,2,4,10871
185570,29,5,7471
185593,9,2,2379
185691,4,5,16511
185699,1,6,2977
185770,0,1,4381
185795,0,0,90
185817,22,4,4620
185883,0,0,159
185937,1,0,187
185939,0,1,349
185966,7,16,6981
186031,16,2,4015
186059,0,1,358
186064,2,1,5784
186172,14,2,2758
186176,0,0,22
186186,24,13,9491
186228,34,15,7311
186233,5,5,1112
186239,3,3,1111
186260,17,3,5457
186269,0,5,2740
186279,5,3,1887
186282,5,0,915
186290,0,0,232
186292,3,1,905
186337,15,25,25325
186342,0,1,3080
186357,0,0,107
186368,9,34,15029
186383,2,4,5033
186399,2,2,1227
186477,0,0,818
186486,3,8,5362
186494,0,2,2211
186499,4,3,1430
186531,16,9,5071
186557,4,1,16337
186581,0,0,882
186589,0,0,96
186590,19,9,26578
186593,0,0,1474
186614,5,1,1315
186621,0,0,224
186639,4,0,2386
186644,44,25,13731
186650,0,0,650
186664,0,0,2859
186704,39,28,12027
186763,41,16,9017
186769,0,0,1767
186790,0,3,740
186796,1,0,118
186798,3,4,2534
186848,4,5,5130
186858,3,3,2706
186862,8,3,14563
186863,1,5,5265
186878,4,2,3330
186891,1,2,2430
186901,0,0,1380
186922,0,0,297
186923,0,0,450
186924,13,6,3134
186926,0,2,2593
186988,17,6,3302
186997,12,17,8204
187015,2,1,1710
187024,3,17,15002
187042,0,0,247
187047,1,0,1476
187077,7,4,2487
187090,0,0,2043
187097,5,4,1402
187098,9,3,7671
187103,0,4,1630
187105,19,8,19834
187115,0,1,532
187147,3,0,10104
187188,12,14,17049
187191,0,1,1672
187211,1,3,6788
187245,2,17,20694
187283,0,8,16521
187285,1,1,260
187288,1,2,1796
187290,0,2,1447
187291,2,0,7360
187292,1,1,442
187293,5,6,11620
187295,5,2,2280
187296,3,2,5648
187298,29,22,11118
187299,0,1,4152
187301,4,7,7383
187309,3,1,2128
187329,10,22,15838
187359,0,3,1790
187364,0,2,690
187384,1,2,1225
187392,5,9,3164
187460,19,18,10814
187491,4,3,14024
187492,86,112,30231
187496,0,0,91
187499,3,1,925
187507,27,28,15134
187530,3,16,9057
187532,1,0,828
187587,58,32,14979
187594,0,0,2480
187598,5,5,4561
187601,0,0,3752
187602,1,0,738
187603,0,2,1114
187622,7,0,1742
187624,0,0,4366
187673,0,0,32
187674,0,0,13
187697,2,8,4520
187718,4,22,23486
187744,19,26,6929
187759,0,0,1467
187786,0,0,1097
187798,0,0,16996
187800,1,0,2386
187809,39,42,19822
187847,19,15,9772
187860,9,7,10934
187896,3,1,7815
187908,0,0,3385
187914,1,0,394
187915,0,0,1040
187957,1,5,9625
187959,9,8,3314
187961,0,1,1743
187962,0,5,7998
187976,1,0,1684
188077,67,71,24543
188131,22,6,5721
188157,1,4,6808
188180,55,27,14475
188312,1,0,894
188335,13,11,10542
188338,28,20,8197
188436,0,0,15
188470,5,1,6325
188498,5,4,1917
188501,2,1,646
188588,3,14,10368
188613,0,0,225
188650,0,4,6815
188651,6,5,2002
188660,9,8,15129
188669,1,1,2315
188689,0,0,313
188733,0,2,401
188838,2,1,11654
188853,28,52,14610
188854,31,32,24633
188862,0,7,8194
188888,48,54,20653
188905,13,8,6466
188911,16,24,7620
188914,7,2,3126
188915,0,0,4536
188922,0,0,18
188930,0,0,1530
188942,0,1,468
189032,0,0,35
189039,0,0,180
189044,14,12,7779
189047,9,1,7025
189053,25,8,4944
189070,6,9,5234
189073,0,0,1947
189098,0,0,2
189151,10,30,24876
189157,0,0,7
189186,2,5,4960
189231,0,0,49
189283,0,0,143
189340,0,0,1078
189410,1,1,642
189439,0,0,3271
189441,77,41,27262
189452,1,2,4254
189453,7,13,9128
189458,6,4,5901
189475,1,1,6475
189485,3,17,14853
189513,0,1,563
189516,29,20,9349
189521,0,1,648
189525,0,0,240
189539,1,3,1073
189600,0,0,124
189604,6,2,2157
189637,0,0,90
189640,3,2,1725
189650,0,0,11
189715,13,23,15336
189735,0,0,61
189740,10,1,2245
189744,0,0,10080
189765,1,0,289
189839,1,2,1893
189863,0,0,2
189940,13,6,5188
189989,11,13,3821
190048,1,6,2293
190146,22,43,11062
190168,2,0,3177
190185,10,3,24106
190188,0,0,8385
190190,0,0,5940
190206,1,0,110
190222,70,33,23534
190263,0,0,15825
190268,1,3,911
190269,1,0,3285
190272,0,0,90
190280,0,0,14225
190284,21,32,26894
190289,10,13,7369
190314,0,0,980
190333,2,0,963
190338,3,2,5890
190358,0,0,1
190393,58,43,24794
190442,12,12,6539
190506,0,0,300
190513,9,9,11595
190543,19,10,10430
190553,0,2,4451
190576,0,1,2602
190633,16,14,4524
190634,2,2,1774
190685,8,17,12868
190705,3,0,1783
190719,0,0,421
190780,48,16,10216
190786,0,0,15379
190804,14,3,2720
190811,0,1,5018
190831,3,1,1614
190853,0,0,208
190874,10,2,3645
190909,0,0,7304
190911,1,2,6946
190917,8,5,9797
190941,6,7,5726
191056,0,0,13373
191182,0,0,2926
191189,2,3,1538
191190,0,0,1
191192,0,0,27
191211,0,0,41
191217,10,35,25458
191257,10,7,5253
191258,0,0,22
191284,0,0,90
191359,0,2,428
191391,44,39,19375
191395,4,6,11444
191399,0,0,21
191407,3,11,10707
191409,0,0,90
191422,15,35,16137
191556,0,0,360
191614,34,41,28854
191631,0,0,69
191643,0,0,110
191654,0,0,90
191680,0,0,45
191707,2,2,1965
191792,0,0,709
191813,0,0,95
191820,1,0,184
191828,0,0,91
191829,19,7,22731
191830,9,20,8382
191834,13,8,4281
191850,0,0,669
191852,0,0,120
191853,0,0,8490
191854,5,10,11016
191855,0,0,218
191856,3,0,319
191866,0,0,180
191870,12,7,15828
191891,134,33,19214
191895,2,3,1139
191902,0,0,34
191903,1,2,951
191949,3,5,2449
191957,0,0,290
191987,3,0,10280
192009,11,11,12585
192018,1,0,2968
192035,0,0,481
192043,7,2,1929
192077,1,13,16613
192080,0,0,20606
192089,1,2,2365
192124,2,2,2046
192167,1,4,2001
192169,0,1,4936
192192,0,0,773
192266,0,0,17
192279,0,0,22804
192294,0,0,742
192300,0,1,3735
192347,11,7,3471
192360,8,3,8169
192364,1,1,2240
192409,25,13,9809
192492,0,3,5165
192498,0,0,10
192500,2,8,2871
192504,0,2,180
192505,3,2,1602
192507,0,0,990
192526,2,0,792
192541,0,0,6
192557,6,22,12326
192565,108,104,25425
192585,0,0,49
192605,0,0,2115
192611,0,0,4309
192616,2,2,3190
192635,17,10,27613
192637,0,0,20
192638,3,5,3120
192656,1,1,1878
192735,2,14,25992
192736,8,3,3851
192740,1,2,1562
192750,4,0,566
192765,11,26,31819
192766,0,1,989
192774,32,8,8211
192801,9,7,4344
192875,4,0,13451
192886,0,0,60
192897,3,2,3266
192908,0,0,90
192914,0,0,116
192921,0,1,158
192930,5,0,2245
192968,0,0,565
192985,8,15,13809
192992,0,0,54
193004,8,12,20360
193006,1,1,208
193033,34,17,7933
193050,0,1,203
193069,0,0,85
193078,3,5,4131
193079,3,13,3054
193081,20,22,7061
193082,41,96,31480
193096,2,4,996
193098,10,20,16916
193101,0,1,321
193104,0,0,31
193105,0,0,15
193107,0,1,51
193110,0,0,180
193116,29,37,28240
193125,0,0,13
193128,1,0,679
193130,14,3,4082
193142,0,0,2667
193153,0,0,26
193158,21,19,10043
193217,0,0,180
193256,0,0,5593
193257,2,0,419
193270,0,0,1653
193289,2,3,1934
193303,4,39,23442
193319,0,0,2985
193321,2,0,745
193323,12,5,3152
193362,0,0,66
193464,11,14,9289
193469,18,7,13942
193470,0,0,2430
193515,43,11,11671
193534,0,0,56
193584,0,2,209
193585,0,0,6
193592,9,28,16408
193593,15,8,5869
193612,3,3,1793
193680,1,1,366
193724,19,20,10588
193729,2,0,706
193768,2,0,605
193782,60,16,8476
193784,1,6,11669
193812,0,0,1111
193830,47,49,12978
193858,0,0,53
193859,1,2,2275
193861,0,0,3213
193867,5,14,7739
193877,1,2,265
193881,10,3,9839
193883,5,9,3555
193885,10,9,3674
193891,0,0,14
193898,0,3,5013
193900,15,29,15928
193904,0,0,181
193928,5,4,1028
193938,39,14,11519
193945,0,1,986
193950,0,0,901
193955,0,1,652
193957,0,0,180
193994,6,6,3152
193998,0,1,1118
194005,0,3,4865
194019,0,0,5
194129,0,2,721
194177,3,9,3836
194205,0,0,469
194214,6,3,16804
194218,1,2,2000
194330,21,8,7157
194433,2,1,741
194438,2,8,4954
194460,1,2,3400
194461,0,0,108
194463,1,0,47
194507,0,0,630
194547,6,2,7527
194549,44,8,8570
194620,0,1,107
194638,18,16,8459
194641,19,24,16003
194790,0,0,179
194841,2,1,1263
194947,6,4,2529
194975,1,2,2508
194998,4,6,2759
195002,0,0,302
195051,0,0,649
195062,0,0,180
195072,0,0,133
195162,29,7,6287
195171,26,34,17959
195199,0,0,589
195214,7,4,5845
195246,4,14,9966
195274,3,6,2161
195308,7,11,7462
195332,0,0,33
195335,0,2,1702
195359,4,2,10660
195488,0,0,14769
195499,3,4,1268
195546,0,0,5302
195604,0,0,161
195605,3,2,2120
195628,2,2,6433
195633,1,11,15387
195652,5,13,6893
195676,0,0,84
195679,0,0,157
195680,0,0,2050
195704,1,6,3051
195728,0,0,301
195730,0,0,90
195736,13,23,20112
195762,0,5,5131
195778,0,1,20301
195781,0,0,21
195782,2,1,749
195810,14,2,14735
195840,0,0,674
195871,1,1,384
195906,11,5,2198
195910,12,11,5314
196003,2,1,3386
196084,1,1,2280
196095,40,18,9740
196126,4,1,3755
196139,2,1,441
196158,8,15,5952
196227,15,9,3878
196229,1,1,4671
196231,8,4,12861
196238,0,3,979
196240,6,1,1799
196316,0,0,2
196357,17,14,35178
196382,0,0,90
196435,0,3,4993
196522,32,13,7414
196524,27,10,5252
196562,0,0,210
196655,1,0,63
196693,3,1,3437
196720,0,0,314
196721,0,1,97
196722,0,0,4795
196770,0,0,94
196792,13,13,29276
196793,9,19,12170
196813,0,0,8521
196815,3,1,567
196829,0,0,19546
196834,0,0,244
196836,0,0,9
196860,13,20,10910
196869,4,10,8409
196897,1,0,763
196900,1,0,3627
196948,13,6,24559
196961,0,0,1493
197032,11,7,3984
197078,2,1,3048
197122,2,2,8709
197126,19,3,4478
197131,0,0,171
197135,2,13,18485
197149,0,1,933
197154,0,0,12
197157,10,11,6052
197166,0,0,180
197170,27,12,8569
197210,0,0,90
197221,0,1,2625
197300,35,34,14796
197304,3,8,7243
197333,0,0,45
197402,0,0,678
197470,11,5,11601
197471,17,13,14715
197473,7,6,13852
197482,0,0,109
197491,2,2,10376
197521,1,0,1290
197545,10,17,18778
197576,0,0,12
197580,0,0,374
197602,9,1,14604
197604,0,3,1006
197610,0,0,450
197613,12,8,5567
197622,15,14,6759
197642,53,18,9586
197650,0,0,180
197652,0,1,1145
197678,0,0,97
197693,0,0,1
197711,0,0,656
197734,13,0,4049
197743,0,2,2424
197744,0,0,96
197745,0,1,1459
197747,19,6,34397
197751,10,2,3533
197791,0,0,180
197825,0,1,1261
197838,151,54,28494
197852,7,3,2120
197857,3,1,1062
197860,0,18,10342
197880,7,7,5636
197910,0,0,90
197929,1,0,17334
197981,17,26,16834
198005,6,3,2077
198006,7,32,18535
198007,1,0,5481
198008,120,52,21807
198015,22,1,2597
198021,2,2,4023
198027,1,1,575
198037,1,1,1188
198045,6,7,3771
198047,0,1,737
198053,4,1,12076
198067,9,1,13620
198070,31,14,8499
198074,3,0,768
198084,0,0,180
198086,3,3,2890
198087,1,7,3673
198116,24,42,15234
198122,0,0,10
198178,0,0,773
198194,1,1,573
198264,2,1,1022
198394,3,2,9025
198395,4,2,1074
198400,0,0,14
198473,7,4,2900
198484,0,2,3901
198495,3,2,1383
198513,23,21,6204
198516,1,4,3024
198529,1,0,510
198570,0,0,1455
198587,0,0,134
198589,22,14,9138
198613,1,0,2847
198614,4,1,856
198619,0,0,22
198629,1,0,4058
198638,0,0,960
198709,2,1,6792
198722,2,0,1922
198728,8,5,4501
198736,3,1,1017
198773,2,0,415
198816,2,1,8052
198859,10,3,3775
198866,0,0,907
198873,0,0,480
198967,0,0,814
198974,10,4,6608
198976,1,0,221
199099,0,3,6635
199132,1,2,2619
199134,0,0,1
199179,0,0,5953
199204,0,0,117
199221,0,0,1470
199222,0,0,513
199243,1,2,1208
199248,34,26,28929
199258,55,35,17033
199268,2,1,459
199274,2,0,1440
199297,0,0,144
199299,0,3,945
199301,0,0,343
199305,0,0,165
199316,20,13,16464
199321,0,0,13256
199325,0,0,90
199330,0,0,455
199341,0,0,90
199369,46,20,13985
199380,1,1,497
199384,0,0,55
199470,0,0,3542
199522,0,1,604
199527,20,28,10473
199528,4,3,2324
199553,0,0,1448
199633,2,3,8549
199635,0,0,131
199704,13,2,20381
199733,14,14,16388
199758,0,0,25
199763,0,0,22
199856,0,1,1878
199859,0,0,1833
199902,0,0,27
199927,4,7,16244
199938,0,2,1671
199941,0,3,2379
199953,32,21,9763
199958,1,0,3646
199971,0,0,30
199976,0,0,19678
200041,0,0,45
200056,3,15,28750
200082,0,1,299
200117,0,0,90
200119,0,0,112
200127,0,0,153
200174,4,4,1878
200185,1,0,22
200188,7,5,2215
200190,0,0,250
200194,1,4,5193
200202,0,0,126
200248,0,0,272
200320,1,0,1194
200467,4,1,5446
200475,0,0,3060
200512,154,65,28822
200521,1,1,1207
200525,0,1,90
200558,2,5,4754
200612,0,0,3
200616,0,0,4680
200651,1,1,813
200747,0,0,1286
200777,3,6,4365
200779,1,3,860
200782,0,0,1152
200789,0,0,195
200790,0,1,101
200798,0,0,47
200799,0,0,438
200953,0,0,4
200956,0,0,3205
200985,6,3,5734
201040,32,20,17127
201135,1,3,5442
201139,7,3,2379
201248,5,10,16934
201284,3,2,878
201311,36,14,8578
201427,2,4,9130
201497,20,29,12633
201553,0,0,127
201574,0,0,3480
201576,1,0,1149
201586,3,6,3583
201625,1,4,6137
201628,1,0,1065
201637,0,1,776
201668,11,2,3286
201671,3,28,27039
201696,5,2,3184
201698,0,0,18
201734,0,0,32
201737,16,9,17682
201861,0,1,547
201994,0,1,734
202035,4,1,1249
202221,2,3,2380
202228,6,7,17174
202245,0,0,30
202278,22,30,14671
202318,12,12,5391
202380,5,8,9592
202523,0,0,106
202570,10,2,5793
202591,9,26,18854
202604,0,3,1555
202622,0,1,274
202659,0,1,1831
202753,0,0,3
202788,19,12,23114
202793,0,0,1280
202831,3,5,1972
202838,0,0,25
202840,5,2,6662
202886,26,23,14670
202925,2,4,853
202945,0,0,132
202973,0,0,198
202979,0,0,425
202984,11,14,16285
203026,0,0,6345
203043,12,4,16238
203055,0,0,9
203057,0,0,6
203074,15,18,8176
203087,4,1,2140
203108,1,0,384
203123,3,2,930
203136,0,0,106
203167,0,1,336
203173,0,0,1922
203199,0,0,1040
203309,0,1,900
203323,0,3,1533
203324,0,0,60
203329,1,0,720
203330,21,12,7741
203342,0,1,815
203348,25,5,25344
203357,16,30,13996
203360,7,9,8761
203378,14,8,6178
203394,20,39,16315
203405,0,0,1036
203411,0,0,2015
203412,103,35,23506
203414,0,11,3981
203415,0,0,5
203418,4,1,790
203460,32,44,17093
203464,0,0,32
203470,0,0,98
203496,93,70,24510
203503,0,0,47
203504,5,2,1417
203507,33,7,8976
203510,4,11,4530
203516,0,1,1788
203517,0,5,8231
203532,2,0,1783
203539,2,2,9862
203540,0,1,1142
203558,0,2,2504
203608,27,17,13850
203617,0,0,2950
203618,6,4,2400
203647,0,0,303
203654,24,19,8779
203655,5,5,8364
203716,0,0,1141
203746,4,19,15202
203761,1,4,2791
203764,0,4,7171
203773,4,10,7346
203778,0,3,3374
203784,1,0,1333
203842,33,17,12920
203851,0,0,423
203853,6,23,15793
203854,31,9,6083
203855,11,12,9073
203856,1,1,4566
203869,2,2,1108
203895,2,0,4663
203899,0,0,18
203907,0,0,2
203914,1,0,617
203938,10,13,7265
203939,1,2,3245
203961,16,23,16023
203966,0,0,1695
203970,3,1,1746
203981,2,1,1155
203986,0,0,360
204040,0,5,4313
204045,2,5,2105
204047,34,25,19604
204049,11,10,6156
204069,14,8,28959
204072,1,2,2423
204097,0,0,113
204102,1,3,3740
204103,18,36,15370
204111,2,0,1585
204116,3,11,3096
204136,0,0,1054
204138,0,0,223
204139,1,1,1875
204141,5,5,7049
204142,0,0,485
204144,0,0,600
204145,0,0,3
204152,0,0,62
204155,1,0,1624
204176,13,16,14239
204178,0,0,33
204180,0,1,103
204189,0,0,12562
204195,0,0,21
204198,13,5,15850
204201,3,11,6593
204294,7,6,3662
204347,1,5,5534
204348,5,2,1349
204354,2,1,628
204395,0,1,1710
204396,1,0,1678
204404,0,0,527
204406,0,1,652
204453,15,8,7834
204487,0,0,546
204560,1,0,2857
204585,1,0,2038
204642,0,0,1169
204987,0,2,731
205004,9,17,17535
205006,4,38,21031
205022,0,0,124
205023,30,9,7874
205054,1,1,9622
205116,5,9,17172
205128,0,0,8565
205179,0,0,5
205227,0,0,213
205276,3,1,9697
205325,0,0,76
205465,0,0,3791
205497,1,0,2251
205503,3,2,13255
205519,0,0,885
205522,0,0,115
205533,2,0,2983
205550,14,13,16754
205551,2,2,1172
205562,29,54,18472
205566,0,0,14
205569,6,6,6577
205587,15,9,8778
205646,1,0,426
205655,14,4,3686
205657,0,2,12198
205677,0,1,1220
205758,1,0,480
205760,13,0,1673
205809,7,8,6665
205849,0,0,2299
205878,4,0,1691
205902,0,0,1171
205924,5,5,2284
205927,0,1,5912
205938,76,41,23787
205940,13,4,5313
206040,101,41,20399
206050,173,80,31174
206053,0,2,3469
206054,2,2,1623
206225,4,6,9948
206386,11,6,18256
206421,0,0,1470
206430,0,1,1627
206542,42,17,12353
206544,9,6,2095
206553,0,0,180
206559,1,0,320
206563,16,8,5595
206568,0,0,180
206573,1,3,1761
206683,0,2,4218
206693,0,0,90
206717,5,19,15032
206734,1,1,4302
206740,7,9,4136
206743,0,0,97
206744,6,5,3614
206745,0,0,81
206746,4,17,15734
206808,1,0,813
206837,0,0,142
206843,40,53,16683
206888,0,0,12475
206889,0,0,7
206890,0,0,133
206912,10,16,6188
206930,0,0,90
206947,6,12,12318
206950,2,3,4676
206956,1,0,2153
207006,19,21,18796
207014,8,17,12424
207015,78,31,14014
207037,0,0,381
207043,2,1,1307
207048,0,0,15812
207049,1,0,77
207074,12,15,9137
207109,0,1,435
207194,0,0,3405
207273,0,0,48
207302,0,0,20394
207376,2,0,2624
207487,4,1,1471
207518,0,0,512
207519,4,0,3449
207525,0,0,9
207528,7,14,10962
207561,6,4,2351
207571,6,14,11585
207573,4,1,11245
207578,0,0,154
207580,0,2,814
207581,0,0,83
207590,0,0,107
207592,2,4,2352
207597,3,1,1206
207623,0,0,188
207633,0,0,295
207715,6,7,10681
207742,1,1,1217
207771,0,0,93
207827,6,1,1505
207834,1,3,18378
207855,0,0,1896
207877,68,63,20910
207889,0,0,341
207891,0,0,91
207917,14,22,23070
207922,0,0,758
207924,14,12,7802
207929,64,59,19342
207943,0,0,24
208085,0,1,670
208095,1,0,287
208116,0,1,570
208166,0,2,15219
208167,14,5,3434
208172,1,4,5455
208244,0,1,1809
208281,0,0,998
208379,0,0,1170
208405,0,0,79
208446,0,1,71
208469,5,4,7977
208505,3,4,9132
208516,2,0,50
208542,23,36,14757
208552,50,38,19245
208596,0,0,90
208604,0,0,178
208681,3,2,1668
208690,9,2,2861
208715,2,2,2292
208772,0,0,15210
208819,0,0,216
208848,34,41,18155
208890,13,14,7787
208905,0,0,15
208934,11,23,8776
209012,1,7,4249
209015,2,0,2774
209019,10,12,6190
209048,0,0,235
209072,0,0,74
209154,0,1,630
209212,19,23,13488
209240,0,0,45
209315,1,0,153
209513,0,0,270
209569,0,0,3
209574,0,0,8990
209576,0,0,270
209581,0,0,28
209582,0,0,81
209583,5,1,1341
209587,0,0,56
209649,3,5,1322
209686,0,0,1
209766,0,0,122
209781,43,24,9298
209864,0,0,69
209933,10,5,12135
209936,0,0,49
209953,0,0,181
209990,0,0,143
209993,4,3,6605
210009,4,2,4251
210081,3,8,12266
210088,0,2,5608
210109,4,1,829
210120,1,0,340
210141,0,5,2533
210142,0,0,14
210143,4,1,1000
210146,0,0,1694
210153,0,0,1216
210155,0,0,23
210158,0,0,13
210178,7,0,13288
210202,0,0,1460
210249,0,0,174
210348,7,1,8308
210363,19,7,5532
210528,0,1,12855
210689,19,25,15725
210711,0,2,1357
210714,0,1,1178
210747,5,6,7572
210767,0,0,16
210825,0,0,922
210846,1,0,243
210854,0,6,4889
210916,0,0,127
210921,5,2,7877
210941,2,1,1910
210983,1,0,446
210988,8,2,3523
211025,2,2,7361
211072,112,51,20168
211083,0,0,99
211085,0,0,86
211107,5,9,14223
211117,0,0,1299
211121,10,2,8285
211251,27,24,10460
211305,0,0,180
211313,1,0,2696
211314,0,0,581
211318,1,1,173
211325,40,33,21750
211331,24,12,7985
211345,4,2,8180
211389,0,0,5637
211395,0,1,480
211397,0,0,143
211420,7,1,7309
211474,3,2,1237
211637,2,2,8481
211722,0,0,96
211727,18,12,14170
211734,1,0,4335
211740,7,3,2618
211796,5,6,4691
211845,1,5,2101
211847,0,0,490
211878,2,0,2823
211973,5,2,7561
212191,5,9,2845
212198,0,0,5383
212216,0,0,8820
212229,32,41,16560
212232,16,4,7711
212243,12,18,15880
212251,0,0,330
212258,6,5,4396
212260,3,4,2480
212325,0,0,150
212372,0,0,267
212381,0,0,1200
212391,56,16,13841
212413,1,0,493
212415,23,12,8725
212420,0,0,1275
212430,3,9,11547
212432,12,9,10396
212458,0,0,371
212574,0,0,14
212595,0,0,594
212623,0,0,21
212642,8,0,1436
212713,0,0,1670
212718,2,1,804
212723,10,16,16274
212804,7,4,5796
212829,0,1,3305
212832,68,52,18714
212847,7,3,11732
212849,2,0,817
212862,0,0,23646
212867,0,2,1787
212899,8,8,12001
212923,10,6,4158
212931,0,0,19
212937,6,4,1489
213016,3,2,7309
213028,0,0,1
213029,0,2,1181
213035,1,2,1429
213052,0,0,2092
213114,6,7,3481
213260,29,33,20760
213265,2,6,4146
213268,62,55,18537
213271,1,0,521
213287,0,0,828
213351,1,0,779
213366,0,0,24
213368,36,16,10758
213398,0,1,424
213429,4,4,8525
213452,0,0,730
213510,0,3,4362
213539,0,1,305
213544,2,2,2955
213555,12,16,7187
213590,0,0,6
213595,0,1,913
213605,19,15,4861
213614,4,0,3814
213670,9,1,13745
213671,11,9,7266
213672,39,41,12784
213692,0,1,593
213751,2,0,2160
213841,2,0,2936
213846,1,0,939
213847,8,6,2133
213852,0,0,17
213854,2,1,553
213865,5,3,9656
213875,8,4,2224
213894,0,0,193
213911,0,0,6
213973,0,0,2310
213974,5,5,9594
213975,1,0,2537
213976,12,6,6483
213980,6,4,8772
213984,4,3,4036
213987,0,0,438
213990,0,0,803
214007,3,0,1995
214056,10,5,15944
214070,5,8,5481
214073,0,0,1200
214078,1,1,3587
214104,7,2,2018
214219,0,0,101
214231,0,0,168
214238,3,3,10960
214240,1,6,1287
214243,2,6,3954
214246,2,1,934
214250,0,0,600
214251,0,0,72
214252,5,2,1023
214257,5,15,14134
214258,0,0,180
214262,0,0,4
214265,0,0,96
214273,0,0,21
214300,5,2,5778
214316,28,23,8558
214322,0,0,112
214326,5,4,10090
214346,22,19,9622
214441,2,4,4468
214448,3,2,2142
214459,0,0,805
214493,0,0,462
214532,15,15,13631
214534,0,0,5
214538,13,6,12537
214576,0,0,25
214623,0,0,1422
214625,0,0,1215
214631,3,2,3426
214654,0,0,309
214666,1,1,4047
214699,0,0,165
214715,5,4,5382
214770,1,0,1997
214775,18,37,19467
214776,0,0,385
214798,6,6,2616
214838,0,0,1295
214860,1,1,2588
214927,4,4,2216
214928,1,0,1131
215089,0,3,2252
215094,0,2,9270
215096,0,0,3395
215099,5,23,12861
215114,4,22,27197
215118,8,9,15500
215122,25,33,15103
215134,0,0,30
215180,0,0,44
215213,0,0,3074
215336,1,0,360
215390,0,0,1183
215525,1,2,1785
215528,0,0,332
215551,0,0,8758
215580,13,3,4751
215589,0,0,360
215592,27,47,17553
215596,2,2,2488
215599,12,7,19310
215616,18,15,14506
215648,2,3,1287
215649,1,1,925
215652,1,1,3848
215653,1,0,545
215677,0,0,4496
215679,31,15,10286
215686,3,3,5171
215840,1,1,613
215864,24,29,16298
215876,16,31,20321
215902,0,0,7
215977,47,48,24566
216118,2,2,4015
216131,0,0,112
216179,14,12,9255
216181,8,19,9961
216214,0,0,113
216240,4,16,13175
216259,5,2,5171
216263,2,2,1035
216270,5,4,11136
216375,25,4,7881
216426,31,12,9579
216443,21,19,20253
216463,33,21,7922
216464,21,7,5227
216489,0,2,4726
216499,1,7,9011
216508,2,1,1920
216548,19,9,5174
216564,7,15,4901
216569,35,25,14174
216579,5,9,9688
216589,0,0,55
216597,3,0,996
216598,0,1,1175
216599,4,1,2417
216603,54,52,22361
216608,0,3,2146
216639,2,0,907
216662,54,53,29027
216668,1,1,4424
216714,0,0,1651
216718,0,0,148
216804,3,0,5081
216815,52,27,11952
216818,0,1,89
216827,4,1,1103
216842,0,0,334
216870,4,1,10530
216872,1,12,7689
216896,0,0,90
217016,0,0,464
217024,0,0,1
217033,26,15,9935
217036,0,0,90
217069,1,2,962
217111,118,137,29946
217115,46,19,13644
217144,2,3,1960
